title,main_genre,main_company,budget,revenue,profit,runtime,original_language,vote_average,release_date,popularity,profit_category,budget_category,roi
Fido,Romance,Lions Gate Films,8000000,426224,-7573776,91.0,en,6.6,2006-09-07,5.244518,Loss,Low Budget,0.053278
Wild Target,Action,Matador Pictures,8000000,3453043,-4546957,98.0,en,6.4,2010-06-17,10.791954,Loss,Low Budget,0.431630375
10th & Wolf,Action,Thinkfilm,8000000,143451,-7856549,107.0,en,6.3,2006-02-19,3.942464,Loss,Low Budget,0.017931375
Aloft,Drama,Arcadia Motion Pictures,8000000,53086,-7946914,112.0,en,5.1,2014-02-12,6.500835,Loss,Low Budget,0.00663575
Akira,Science Fiction,Bandai Visual Company,8000000,553171,-7446829,124.0,ja,7.8,1988-07-16,39.338097,Loss,Low Budget,0.069146375
The Death and Life of Bobby Z,Drama,Eclectic pictures,22000000,413454,-21586546,97.0,en,5.8,2007-07-23,12.893219,Loss,Low Budget,0.018793363636363636
The Rocket: The Legend of Rocket Richard,Drama,Unknown,8000000,2019009,-5980991,124.0,fr,6.1,2005-10-25,0.983484,Loss,Low Budget,0.252376125
Swimming Pool,Thriller,France 2 Cinéma,7800000,22441323,14641323,102.0,en,6.4,2003-05-18,11.000654,Medium Profit,Low Budget,2.8770926923076923
Driving Miss Daisy,Comedy,The Zanuck Company,7500000,145793296,138293296,99.0,en,7.0,1989-12-13,19.585801,High Profit,Low Budget,19.439106133333333
Rumble in the Bronx,Crime,New Line Cinema,7500000,32392047,24892047,91.0,cn,6.5,1995-01-30,17.318839,Medium Profit,Low Budget,4.3189396
Thank You for Smoking,Comedy,Fox Searchlight Pictures,6500000,24793509,18293509,92.0,en,7.1,2005-09-05,29.01153,Medium Profit,Low Budget,3.814386
Hostel: Part II,Horror,Lions Gate Films,10200000,35619521,25419521,93.0,en,5.6,2007-06-08,20.745052,Medium Profit,Low Budget,3.4921099019607844
An Education,Drama,BBC Films,7500000,26096852,18596852,100.0,en,6.8,2009-10-29,16.990308,Medium Profit,Low Budget,3.479580266666667
Shopgirl,Comedy,Epsilon Motion Pictures,10284523,11588205,1303682,104.0,en,5.7,2005-10-21,4.820166,Medium Profit,Low Budget,1.1267615425625477
Narc,Action,Paramount Pictures,6500000,12633747,6133747,105.0,en,6.8,2002-01-14,8.526635,Medium Profit,Low Budget,1.9436533846153845
Men with Brooms,Comedy,Unknown,7500000,4245870,-3254130,102.0,en,4.5,2002-09-20,1.369528,Loss,Low Budget,0.566116
The Work and the Glory,Drama,Unknown,7500000,3347647,-4152353,110.0,en,6.1,2004-11-24,0.571663,Loss,Low Budget,0.4463529333333333
Extract,Comedy,Miramax Films,8000000,10848783,2848783,92.0,en,5.7,2009-09-03,14.652342,Medium Profit,Low Budget,1.356097875
Albert Nobbs,Drama,Chrysalis Films,8000000,5634828,-2365172,113.0,en,6.2,2011-12-21,7.802245,Loss,Low Budget,0.7043535
The Wave,Drama,Constantin Film Produktion,7500000,19000000,11500000,107.0,de,7.5,2008-03-11,25.281197,Medium Profit,Low Budget,2.533333333333333
The Neon Demon,Thriller,Bold Films,7000000,1333124,-5666876,117.0,en,6.4,2016-06-08,38.150787,Loss,Low Budget,0.1904462857142857
Harry Brown,Thriller,HanWay Films,7300000,10329747,3029747,103.0,en,6.7,2009-11-11,16.829837,Medium Profit,Low Budget,1.4150338356164383
Juno,Comedy,Fox Searchlight Pictures,7500000,231411584,223911584,96.0,en,7.0,2007-12-05,19.782725,High Profit,Low Budget,30.854877866666666
Diamonds Are Forever,Adventure,United Artists,7200000,116019547,108819547,120.0,en,6.3,1971-12-13,34.634181,High Profit,Low Budget,16.113825972222223
The Godfather,Drama,Paramount Pictures,6000000,245066411,239066411,175.0,en,8.4,1972-03-14,143.659698,High Profit,Low Budget,40.844401833333336
Flashdance,Drama,Paramount Pictures,4000000,92921203,88921203,95.0,en,6.1,1983-04-14,18.422323,Medium Profit,Low Budget,23.23030075
(500) Days of Summer,Comedy,Fox Searchlight Pictures,7500000,60722734,53222734,95.0,en,7.2,2009-07-17,45.610993,Medium Profit,Low Budget,8.096364533333333
The Piano,Drama,New South Wales Film & Television Office,7000000,116700000,109700000,121.0,en,7.1,1993-05-19,17.681707,High Profit,Low Budget,16.67142857142857
Magic Mike,Drama,Extension 765,7000000,167221571,160221571,110.0,en,6.1,2012-06-28,35.897151,High Profit,Low Budget,23.888795857142856
Live and Let Die,Adventure,United Artists,7000000,161777836,154777836,121.0,en,6.4,1973-07-05,30.465138,High Profit,Low Budget,23.111119428571428
Jumping the Broom,Comedy,TriStar Pictures,6600000,37710610,31110610,112.0,en,6.0,2011-05-06,4.492455,Medium Profit,Low Budget,5.713728787878788
"Good Night, and Good Luck.",Drama,2929 Productions,7000000,54600000,47600000,93.0,en,6.8,2005-09-16,17.717681,Medium Profit,Low Budget,7.8
Capote,Crime,Sony Pictures Classics,7000000,49084830,42084830,114.0,en,6.8,2005-09-30,17.434862,Medium Profit,Low Budget,7.012118571428571
Desperado,Thriller,Columbia Pictures,7000000,25405445,18405445,104.0,en,6.8,1995-08-25,25.511217,Medium Profit,Low Budget,3.6293492857142855
Logan's Run,Adventure,Metro-Goldwyn-Mayer (MGM),9000000,25000000,16000000,119.0,en,6.6,1976-06-23,12.268143,Medium Profit,Low Budget,2.7777777777777777
The Man with the Golden Gun,Adventure,United Artists,7000000,97572000,90572000,125.0,en,6.3,1974-12-01,30.214716,Medium Profit,Low Budget,13.938857142857144
Action Jackson,Action,Silver Pictures,7000000,20256975,13256975,96.0,en,4.9,1988-02-12,6.872784,Medium Profit,Low Budget,2.8938535714285716
Devil's Due,Horror,Twentieth Century Fox Film Corporation,7000000,36433975,29433975,89.0,en,4.4,2014-01-08,14.741589,Medium Profit,Low Budget,5.204853571428571
Flirting with Disaster,Comedy,Miramax Films,7000000,14702438,7702438,92.0,en,6.3,1996-03-22,5.500324,Medium Profit,Low Budget,2.100348285714286
Dope,Crime,Forest Whitaker's Significant Productions,700000,17986781,17286781,103.0,en,7.2,2015-06-19,29.761163,Medium Profit,Low Budget,25.69540142857143
In Too Deep,Drama,Suntaur Entertainment Company,7000000,14011454,7011454,97.0,en,6.2,1999-08-25,2.772178,Medium Profit,Low Budget,2.0016362857142855
House of 1000 Corpses,Horror,Universal Pictures,7000000,16829545,9829545,89.0,en,6.0,2003-04-11,19.301432,Medium Profit,Low Budget,2.404220714285714
A Serious Man,Comedy,Mike Zoss Productions,7000000,31430334,24430334,105.0,en,6.6,2009-10-02,23.612409,Medium Profit,Low Budget,4.490047714285715
Beyond the Lights,Romance,Relativity Media,7000000,14618727,7618727,116.0,en,7.0,2014-09-10,8.079046,Medium Profit,Low Budget,2.0883895714285714
The Last Temptation of Christ,Drama,Universal Pictures,7000000,8373585,1373585,164.0,en,7.0,1988-08-12,14.672151,Medium Profit,Low Budget,1.1962264285714286
Outside Providence,Romance,Miramax Films,7000000,7292175,292175,96.0,en,5.6,1999-08-16,2.627232,Medium Profit,Low Budget,1.0417392857142858
Split Second,Thriller,Entertainment,7,5,-2,90.0,en,5.7,1992-05-01,4.857028,Loss,Low Budget,0.7142857142857143
The Other Side of Heaven,Action,3Mark Entertainment,7000000,4720371,-2279629,113.0,en,6.7,2001-04-12,2.206097,Loss,Low Budget,0.6743387142857142
Veer-Zaara,Drama,Yash Raj Films,7000000,29385320,22385320,192.0,hi,7.4,2004-11-12,3.721858,Medium Profit,Low Budget,4.197902857142857
Auto Focus,Drama,Sony Pictures Classics,7000000,2062066,-4937934,104.0,en,6.1,2002-10-18,7.051521,Loss,Low Budget,0.29458085714285714
We Need to Talk About Kevin,Drama,BBC Films,7000000,6038942,-961058,112.0,en,7.4,2011-09-28,21.276864,Loss,Low Budget,0.862706
Losin' It,Comedy,Tijuana Productions,7000000,1246141,-5753859,100.0,en,4.5,1983-04-08,2.550045,Loss,Low Budget,0.17802014285714285
I Hope They Serve Beer in Hell,Comedy,Unknown,7000000,1429299,-5570701,106.0,en,5.7,2009-09-25,7.155519,Loss,Low Budget,0.20418557142857144
Hesher,Drama,DRO Entertainment,7000000,382946,-6617054,106.0,en,6.7,2010-01-22,13.635828,Loss,Low Budget,0.05470657142857143
Freeheld,Romance,Double Feature Films,7000000,573335,-6426665,103.0,en,7.1,2015-10-02,8.184588,Loss,Low Budget,0.081905
The Extra Man,Comedy,Wild Bunch,7000000,453079,-6546921,108.0,en,5.9,2010-08-01,2.26778,Loss,Low Budget,0.06472557142857142
Hard to Be a God,Drama,Lenfilm Studio,7000000,1310673,-5689327,170.0,ru,6.7,2013-02-27,3.120016,Loss,Low Budget,0.187239
Ca$h,Crime,Immortal Thoughts,7000000,46488,-6953512,108.0,en,6.0,2010-01-01,8.207425,Loss,Low Budget,0.006641142857142857
The Boondock Saints,Action,Franchise Pictures,6000000,30471,-5969529,108.0,en,7.2,1999-01-22,34.917447,Loss,Low Budget,0.0050785
The Snow Queen,Animation,Bazelevs Production,7000000,12400000,5400000,76.0,ru,5.1,2012-10-11,5.33861,Medium Profit,Low Budget,1.7714285714285714
Stargate: The Ark of Truth,Adventure,Metro-Goldwyn-Mayer (MGM),7000000,8900000,1900000,97.0,en,6.9,2008-03-11,8.591387,Medium Profit,Low Budget,1.2714285714285714
Dazed and Confused,Comedy,Gramercy Pictures,6900000,7993039,1093039,102.0,en,7.4,1993-09-24,26.181753,Medium Profit,Low Budget,1.1584114492753623
House at the End of the Street,Horror,A Bigger Boat,6900000,44287131,37387131,101.0,en,5.6,2012-09-21,25.613197,Medium Profit,Low Budget,6.418424782608696
Incendies,Drama,TS Productions,6800000,7103838,303838,130.0,fr,7.9,2010-09-04,21.285206,Medium Profit,Low Budget,1.0446820588235295
Annabelle,Horror,New Line Cinema,6500000,255273813,248773813,99.0,en,5.6,2014-10-02,60.225219,High Profit,Low Budget,39.272894307692304
Bran Nue Dae,Comedy,Unknown,7,7,0,82.0,en,5.2,2009-08-09,0.050456,Loss,Low Budget,1.0
Boyz n the Hood,Crime,Columbia Pictures Corporation,6500000,57504069,51004069,112.0,en,7.4,1991-07-12,17.705671,Medium Profit,Low Budget,8.846779846153845
La Bamba,Drama,Columbia Pictures Corporation,6500000,54215416,47715416,108.0,en,6.8,1987-07-24,6.847099,Medium Profit,Low Budget,8.340833230769231
Dressed to Kill,Horror,Filmways Pictures,6500000,31899000,25399000,105.0,en,6.8,1980-06-25,11.208769,Medium Profit,Low Budget,4.907538461538461
Go,Crime,Columbia Pictures,6500000,28451622,21951622,98.0,en,7.0,1999-04-09,11.142389,Medium Profit,Low Budget,4.377172615384615
Friends with Money,Comedy,Sony Pictures,6500000,13368437,6868437,88.0,en,5.1,2006-09-07,11.885221,Medium Profit,Low Budget,2.056682615384615
The Andromeda Strain,Science Fiction,Universal Pictures,6500000,12376563,5876563,131.0,en,7.0,1971-03-12,12.524953,Medium Profit,Low Budget,1.9040866153846154
Shame,Drama,HanWay Films,6500000,17693675,11193675,100.0,en,7.0,2011-10-02,40.688426,Medium Profit,Low Budget,2.7221038461538463
Layer Cake,Drama,Sony Pictures Classics,6500000,11850214,5350214,105.0,en,7.0,2004-09-30,24.0034,Medium Profit,Low Budget,1.8231098461538462
The Work and the Glory II: American Zion,Drama,Unknown,6500000,2025032,-4474968,100.0,en,8.0,2005-10-21,2.639106,Loss,Low Budget,0.3115433846153846
The East,Drama,Scott Free Productions,6500000,2401510,-4098490,116.0,en,6.5,2013-05-31,16.574756,Loss,Low Budget,0.36946307692307695
A Home at the End of the World,Romance,Killer Films,6500000,1548955,-4951045,96.0,en,6.8,2004-07-23,5.483531,Loss,Low Budget,0.23830076923076923
The Messenger,Drama,Oscilloscope Laboratories,6500000,1521261,-4978739,113.0,en,7.1,2009-11-13,8.432401,Loss,Low Budget,0.23404015384615384
The Terminator,Action,Orion Pictures,6400000,78371200,71971200,108.0,en,7.3,1984-10-26,74.234793,Medium Profit,Low Budget,12.2455
"Good bye, Lenin!",Comedy,WDR,4800000,79384880,74584880,121.0,de,7.4,2003-02-09,11.086001,Medium Profit,Low Budget,16.538516666666666
The Return of the Living Dead,Comedy,Hemdale Film Corporation,4000000,14237000,10237000,91.0,en,7.3,1985-05-15,14.961629,Medium Profit,Low Budget,3.55925
Mallrats,Romance,Gramercy Pictures,6000000,2122561,-3877439,94.0,en,6.8,1995-10-20,16.139771,Loss,Low Budget,0.35376016666666665
Grease,Romance,Paramount Pictures,6000000,181813770,175813770,110.0,en,7.2,1978-07-07,67.608041,High Profit,Low Budget,30.302295
Platoon,Drama,Orion Pictures,6000000,138530565,132530565,120.0,en,7.5,1986-12-18,49.802914,High Profit,Low Budget,23.0884275
Fahrenheit 9/11,Documentary,BIM Distribuzione,6000000,119114517,113114517,122.0,en,6.8,2004-06-25,16.20985,High Profit,Low Budget,19.8524195
Butch Cassidy and the Sundance Kid,History,Twentieth Century Fox Film Corporation,6000000,102308889,96308889,110.0,en,7.4,1969-09-23,24.499996,Medium Profit,Low Budget,17.0514815
Mary Poppins,Comedy,Walt Disney Productions,6000000,102272727,96272727,139.0,en,7.4,1964-08-27,59.961523,Medium Profit,Low Budget,17.0454545
West Side Story,Crime,United Artists,6000000,43656822,37656822,152.0,en,7.0,1961-10-18,23.431117,Medium Profit,Low Budget,7.276137
Caddyshack,Comedy,Orion Pictures,6000000,39846344,33846344,98.0,en,6.6,1980-07-25,15.929648,Medium Profit,Low Budget,6.641057333333333
The Wood,Comedy,MTV Films,6000000,25059640,19059640,106.0,en,7.1,1999-07-16,5.537646,Medium Profit,Low Budget,4.176606666666666
The Usual Suspects,Drama,Blue Parrot Productions,6000000,23341568,17341568,106.0,en,8.1,1995-07-19,64.025031,Medium Profit,Low Budget,3.890261333333333
A Nightmare on Elm Street 5: The Dream Child,Horror,New Line Cinema,8000000,22168359,14168359,89.0,en,5.5,1989-08-11,12.654051,Medium Profit,Low Budget,2.771044875
National Lampoon’s Van Wilder,Comedy,Tapestry Films,5000000,38275483,33275483,92.0,en,5.9,2002-03-29,35.108498,Medium Profit,Low Budget,7.6550966
The Wrestler,Drama,Saturn Films,6000000,44703995,38703995,109.0,en,7.3,2008-09-07,40.196514,Medium Profit,Low Budget,7.450665833333334
Duel in the Sun,Western,The Selznik Studio,6000000,20400000,14400000,144.0,en,6.2,1946-12-31,7.60445,Medium Profit,Low Budget,3.4
Escape from New York,Science Fiction,AVCO Embassy Pictures,6000000,50244700,44244700,99.0,en,6.9,1981-05-22,24.351305,Medium Profit,Low Budget,8.374116666666668
Daddy Day Camp,Comedy,Revolution Studios,6000000,18197398,12197398,89.0,en,4.4,2007-08-08,12.601677,Medium Profit,Low Budget,3.0328996666666668
Mr. Nice Guy,Crime,Golden Harvest Company,12716953,18814720,6097767,113.0,cn,6.3,1997-01-31,7.077505,Medium Profit,Low Budget,1.479499059247919
A Mighty Wind,Comedy,Castle Rock Entertainment,6000000,18750246,12750246,91.0,en,6.6,2003-04-16,4.053017,Medium Profit,Low Budget,3.125041
Sliding Doors,Comedy,Paramount Pictures,6000000,58000000,52000000,99.0,en,6.5,1998-04-23,15.639016,Medium Profit,Low Budget,9.666666666666666
Tales from the Hood,Crime,40 Acres & A Mule Filmworks,6000000,12000000,6000000,98.0,en,5.4,1995-05-24,3.89204,Medium Profit,Low Budget,2.0
The Last King of Scotland,Drama,Fox Searchlight Pictures,6000000,48027970,42027970,121.0,en,7.4,2006-09-01,26.286954,Medium Profit,Low Budget,8.004661666666667
Halloween 5: The Revenge of Michael Myers,Horror,Trans Pacific Films,5000000,11642254,6642254,96.0,en,5.2,1989-10-12,8.008844,Medium Profit,Low Budget,2.3284508
Bernie,Comedy,Castle Rock Entertainment,5000000,9206470,4206470,100.0,en,6.5,2012-04-27,12.68514,Medium Profit,Low Budget,1.841294
Dolphins and Whales: Tribes of the Ocean,Documentary,3D Entertainment,6000000,7518876,1518876,42.0,en,8.0,2008-02-15,0.041651,Medium Profit,Low Budget,1.253146
200 Cigarettes,Comedy,Paramount Pictures,6000000,6852450,852450,101.0,en,6.1,1999-02-26,3.561198,Medium Profit,Low Budget,1.142075
The Words,Drama,CBS Films,6000000,13231461,7231461,96.0,en,6.4,2012-09-07,14.988746,Medium Profit,Low Budget,2.2052435
City Island,Drama,Lucky Monkey Pictures,6000000,6670712,670712,104.0,en,6.9,2009-03-06,6.497285,Medium Profit,Low Budget,1.1117853333333334
The Guard,Action,UK Film Council,6000000,19560274,13560274,96.0,en,6.8,2011-07-07,19.411141,Medium Profit,Low Budget,3.2600456666666666
College,Comedy,Metro-Goldwyn-Mayer (MGM),7000000,6230276,-769724,94.0,en,4.8,2008-08-28,7.034618,Loss,Low Budget,0.8900394285714286
The Virgin Suicides,Drama,American Zoetrope,6000000,10409377,4409377,97.0,en,7.1,1999-04-21,26.218912,Medium Profit,Low Budget,1.7348961666666667
Wish I Was Here,Drama,Double Feature Films,5500000,5483299,-16701,120.0,en,6.4,2014-01-18,15.015271,Loss,Low Budget,0.9969634545454545
Simply Irresistible,Comedy,New Regency Pictures,6000000,4398989,-1601011,95.0,en,5.5,1999-02-05,5.696491,Loss,Low Budget,0.7331648333333334
Only the Strong,Action,Davis Films,6000000,3283371,-2716629,99.0,en,6.9,1993-08-27,5.411243,Loss,Low Budget,0.5472285
Shattered Glass,Drama,Lions Gate Films,6000000,2944752,-3055248,94.0,en,6.6,2003-11-14,6.27257,Loss,Low Budget,0.490792
Novocaine,Comedy,Numb Gums Production Inc.,6000000,2025238,-3974762,95.0,en,6.0,2001-11-23,4.148253,Loss,Low Budget,0.3375396666666667
The Wild Bunch,Adventure,Warner Brothers/Seven Arts,6244087,638641,-5605446,145.0,en,7.6,1969-06-17,14.970654,Loss,Low Budget,0.10227932442325034
The Wackness,Drama,SBK Pictures,6000000,2899975,-3100025,99.0,en,6.2,2008-07-03,7.161051,Loss,Low Budget,0.48332916666666664
Beastmaster 2: Through the Portal of Time,Action,Les Films 21,6000000,869325,-5130675,107.0,en,4.6,1991-06-08,1.478505,Loss,Low Budget,0.1448875
The 5th Quarter,Drama,McCreary Entertainment,6000000,399611,-5600389,97.0,en,4.7,2011-03-25,0.215464,Loss,Low Budget,0.06660183333333333
Snow Flower and the Secret Fan,Drama,IDG China Media,134005,1332231,1198226,104.0,en,5.3,2011-07-15,2.260315,Medium Profit,Low Budget,9.941651430916757
"Surfer, Dude",Comedy,Unknown,6000000,69497,-5930503,85.0,en,4.7,2008-09-05,2.404626,Loss,Low Budget,0.011582833333333334
Deadfall,Crime,StudioCanal,12000000,66351,-11933649,95.0,en,5.6,2012-11-08,10.19041,Loss,Low Budget,0.00552925
Videodrome,Horror,Universal Pictures,5952000,2120439,-3831561,87.0,en,7.1,1983-02-04,18.119265,Loss,Low Budget,0.35625655241935483
The Spanish Apartment,Drama,Mate Producciones S.A.,5300000,3897799,-1402201,122.0,fr,7.0,2002-05-17,13.034602,Loss,Low Budget,0.7354337735849057
Song One,Drama,Worldview Entertainment,6000000,32251,-5967749,86.0,en,5.5,2014-01-20,6.349218,Loss,Low Budget,0.005375166666666667
Winter in Wartime,Drama,Max TV,4000000,530048,-3469952,103.0,nl,6.8,2008-11-17,5.013575,Loss,Low Budget,0.132512
The Train,Action,Les Productions Artistes Associés,5800000,6800000,1000000,133.0,en,7.2,1964-09-21,4.49029,Medium Profit,Low Budget,1.1724137931034482
The Protector,Action,The Weinstein Company,6000000,27165581,21165581,108.0,th,6.8,2005-08-11,11.81832,Medium Profit,Low Budget,4.527596833333333
Bend It Like Beckham,Comedy,Fox Searchlight Pictures,3500159,76578641,73078482,112.0,en,6.2,2002-04-11,22.054546,Medium Profit,Low Budget,21.878617799934233
Crossover,Action,360 Pictures,5800000,7000000,1200000,95.0,en,4.2,2006-09-01,3.201886,Medium Profit,Low Budget,1.206896551724138
[REC]²,Thriller,Filmax,5600000,18469680,12869680,85.0,es,6.4,2009-09-15,22.341462,Medium Profit,Low Budget,3.298157142857143
The Sting,Comedy,Universal Pictures,5500000,159616327,154116327,129.0,en,7.9,1973-12-25,28.500913,High Profit,Low Budget,29.021150363636362
Chariots of Fire,Drama,Twentieth Century Fox Film Corporation,5500000,58972904,53472904,123.0,en,6.8,1981-05-15,10.439971,Medium Profit,Low Budget,10.722346181818182
High Plains Drifter,Western,Universal Pictures,5500000,15700000,10200000,105.0,en,7.4,1973-04-19,19.127239,Medium Profit,Low Budget,2.8545454545454545
Galaxina,Comedy,Marimark Productions,5500000,4865000,-635000,95.0,en,3.3,1980-06-06,2.141143,Loss,Low Budget,0.8845454545454545
Mambo Italiano,Comedy,icon,4361898,3031801,-1330097,92.0,en,5.6,2003-06-06,2.080741,Loss,Low Budget,0.6950646255368649
Wonderland,Crime,Lions Gate Films,5000000,2466444,-2533556,104.0,en,6.2,2003-10-23,7.79068,Loss,Low Budget,0.4932888
Do the Right Thing,Drama,Universal Pictures,6500000,37295445,30795445,120.0,en,7.6,1989-06-30,15.580335,Medium Profit,Low Budget,5.7377607692307695
Rang De Basanti,Drama,Flicks Motion Pictures,2200000,11502151,9302151,157.0,hi,7.2,2006-01-26,5.206967,Medium Profit,Low Budget,5.228250454545455
Miss Julie,Drama,Maipo Film- og TV Produksjon,5500000,5000000,-500000,120.0,en,5.9,2014-09-07,5.033065,Loss,Low Budget,0.9090909090909091
